TransactionID,Company,TransactionDate,TransactionTime,Site,AssetType,AssetID,AssetName,FuelType,Quantity,Unit,PricePerUnit_LKR,TotalCost_LKR,Supplier,ReceiptNo,PaymentMethod,DriverOperator,OdometerKM,GeneratorHours,WeatherCondition,OperationalContext,Notes
FT-202607-00936,LankaTech Solutions (Pvt) Ltd,22-07-2026,07:13:42,Colombo Head Office,Vehicle,WP KX 2345,Isuzu D-Max,DIESEL,89.91,LTR,302.08,27160.01,  Company  Fuel  Depot,RCP-281724,cash,Dinesh Kumara,108752.0,,Heavy Rain,Warehouse operations,Additional fuel required due to increased activity.
FT-202607-00477,LankaTech Solutions (Pvt) Ltd,2026/07/31,09:18:59,Kurunegala Warehouse,Vehicle,WP CBA 1198,Toyota Corolla,PETROL,15.76,l,308.73,4865.58,Local Fuel Station,RCP-558030,Corporate Credit,Ruwan Bandara,155229.0,,Very Hot,Month-end deliveries,Month-end fuel requirement.
FT-202607-00593,LANKATECH SOLUTIONS (PVT) LTD,31 Jul 2026,12:31:35,Galle Branch,Vehicle,WP CAB 4521,Toyota Hiace,diesel,42.74,Litres,297.34,12708.31,Company Fuel Depot,RCP-933039,FUEL CARD,Kasun Fernando,69640.0,,Rain,Routine operations, consumption slightly higher due to rain. 
FT-202607-00700,LankaTech Solutions (Pvt) Ltd,2026-07-27,20:11:41,COLOMBO HEAD OFFICE,Vehicle,CP BDT 5521,Toyota TownAce, Diesel,44.98,Litres,328.76,14787.62,Lanka IOC,RCP-846107,fuel_account,Kasun Fernando,29882.0,,Rain,Routine operations,Additional trip resulted in higher consumption.
FT-202607-01208,lankatech solutions (pvt) ltd,2026-07-06,11:11:10,Colombo Head Office,Vehicle,WP RAB 3842,Isuzu Elf,diesel,43.47,liters,332.76,14465.08,Company Fuel Depot,RCP-704358,Corporate Credit,Pradeep Kumar,164331.0,,Very Hot,MONTH-END DELIVERIES,Emergency fuel top-up.
FT-202607-01500,LankaTech Solutions (Pvt) Ltd,02 Jul 2026,13:46:55,Colombo Head Office,Vehicle,WP QK 6723,Honda Fit,Petrol,46.55,Litres,344.45,16034.15,Ceypetco,RCP-160088,Cash,Kasun Fernando,93080.0,,Wet Roads,Warehouse operations,Additional trip resulted in higher consumption.
FT-202607-01176,LankaTech Solutions (Pvt) Ltd,01 Jul 2026,20:40:39,Colombo Head Office,Vehicle,WP CAA 7812,Toyota Prius,petrol ,37.27,ltr,343.97,12819.76,Ceypetco,RCP-185892,FUEL CARD,Pradeep Kumar,44652.0,,Flooding,Client site visits, Additional fuel required due to increased activity. 
FT-202607-00015,LankaTech Solutions (Pvt) Ltd,11 Jul 2026,16:40:43,Colombo HO,Vehicle,WP QK 6723,Honda Fit,petrol,9.82,L,323.28,3174.61,Company Fuel Depot,RCP-413328,FUEL CARD,Kasun Fernando,89026.0,,Normal,Client site visits,N/A
FT-202607-00322,LankaTech Solutions (Pvt) Ltd,04-07-2026,07:30:14,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,petrol,38.98,Ltrs,303.54,11831.99,Lanka IOC,RCP-181569,Fuel Account,Nimal Perera,54837.0,,Very Hot,Increased deliveries, Vehicle refuelled before scheduled client visit. 
FT-202607-01194,LankaTech Solutions (Pvt) Ltd,26-Jul-2026,06:17:47,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,diesel  ,114.98,L,310.52,35703.59,Lanka IOC,RCP-203018,company fuel card,Dinesh Kumara,,13.7,Wet Roads,Emergency operations,extra trip completed from galle branch.
FT-202607-01365,LankaTech Solutions (Pvt) Ltd,2026/07/28,10:00:51,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator,Diesel,70.95,LTR,318.49,22596.87,Company Fuel Depot,RCP-411659,Company Fuel Card,Ruwan Bandara,,9.5,Normal,Emergency operations,REFUELLING COMPLETED AT APPROVED STATION.
FT-202607-01426,LankaTech Solutions (Pvt) Ltd,2026/07/08,08:48:48,Kurunegala Warehouse,VEHICLE,WP CAZ 9034,Suzuki Wagon R,petrol,46.09,L,323.17,14894.91,Ceypetco,RCP-836592,Fuel Account,Amal Fernando,153259.0,,Wet Roads,Warehouse operations, CONSUMPTION SLIGHTLY HIGHER DUE TO WET ROADS. 
FT-202607-00312,LankaTech Solutions (Pvt) Ltd,07-07-2026,07:40:13, Galle Branch,Vehicle,WP RAB 3842,Isuzu Elf,diesel,23.49,L ,295.74,6946.93,Lanka IOC,RCP-866968,Corporate Credit,Dinesh Kumara,153408.0,,Rain,Maintenance work,Routine fuel purchase.
FT-202607-00476,LankaTech Solutions (Pvt) Ltd,25-Jul-2026,12:36:37,Colombo Head Office,Vehicle,WP CAZ 9034,Suzuki Wagon R, Petrol,15.07,LTR,308.75,4652.86,Lanka IOC,RCP-364861,Cash,Sahan Wijesinghe,151516.0,,Wet Roads,Routine operations,Vehicle refuelled before scheduled client visit.
FT-202607-00852,LankaTech Solutions (Pvt) Ltd,28/07/2026,13:58:34,Kurunegala Warehouse,Vehicle,WP RAB 3842,Isuzu Elf,diesel ,24.48,litres,332.2,8132.26,Ceypetco,RCP-199865,FUEL CARD,,149513.0,,,Routine operations,fuel receipt entered manually by admin.
FT-202607-01336,LankaTech Solutions (Pvt) Ltd,2026/07/23,19:54:41,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,DiesEl,111.14,Litres,299.79,33318.66,Lanka IOC,RCP-981371,fuelAccount,Ruwan Bandara,,14.7,Heavy Rain,Month-end deliveries,Additional fuel required due to increased activity.
FT-202607-00401,LankaTech Solutions (Pvt) Ltd,15-07-2026,10:34:38,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel,58.73,liters,295.63,17362.35,Local Fuel Station,RCP-965447,Corporate Credit,Sahan Wijesinghe,132467.0,,Flooding,Maintenance work,ok
FT-202607-01317,LankaTech Solutions (Pvt) Ltd,2026-07-31,20:42:08,Kandy Branch,Vehicle,CP BDT 5521,Toyota TownAce, DIESEL,33.41,LTR,315.23,10531.83,Ceypetco,RCP-278610,cash,Chamath Jayasinghe,113241.0,,Wet Roads,Warehouse operations,Vehicle refuelled before scheduled client visit. 
FT-202607-00925,LankaTech Solutions (Pvt) Ltd,17-Jul-2026,11:59:39,Kandy Branch,Vehicle,SP CAB 7788,Toyota Hilux,DiesEl,83.05,Ltrs,297.42,24700.73,Ceypetco,RCP-912832,company fuel card,Chamath Jayasinghe,26692.0,,Rain,Increased deliveries,additional trip resulted in higher consumption.
FT-202607-00722,LankaTech Solutions (Pvt) Ltd,2026/07/28,09:03:31,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,Diesel,55.42,L ,326.52,18095.74,Ceypetco,RCP-634377,Company Fuel Card,Nimal Perera,,,Normal,Routine operations,Vehicle refuelled before scheduled client visit.
FT-202607-00524,LankaTech Solutions (Pvt) Ltd,19-07-2026,15:42:10,Colombo Head Office,Generator,GEN-CMB-01,Diesel Generator, Diesel,21.57,ltr,288.16,6215.61,Ceypetco,RCP-826979,Cash,Kasun Fernando,,3.3,Flooding,Routine operations,fuel receipt entered manually by admin.
FT-202607-00119,LankaTech Solutions (Pvt) Ltd,2026/07/28,11:18:07,Colombo Head Office,Generator,GEN-CMB-01,Diesel Generator,Diesel,165.7,Litres,304.11,50391.03,LANKA IOC,RCP-426975,FUEL CARD,Amal Fernando,,17.7,Flooding,Month-end deliveries, Fuel issued for month-end deliveries. 
FT-202607-00207,LankaTech Solutions (Pvt) Ltd,04-07-2026,14:51:10,Colombo  Head Office,Vehicle,WP CAA 7812,Toyota Prius,PETROL,36.81,ltr,327.17,12043.13,Ceypetco,RCP-334426,corporate credit,Dinesh Kumara,109323.0,,Normal,Routine operations,extra fuel
FT-202607-01187,LankaTech Solutions (Pvt) Ltd,06-07-2026,07:00:57,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator, Diesel,94.57,litres,302.14,28573.38,Local Fuel Station,RCP-725703,Cash,Nimal Perera,,14.9,Normal,Inter-branch transfer,fuel receipt entered manually by admin.
FT-202607-00180,LankaTech Solutions (Pvt) Ltd,26 Jul 2026,07:53:57,COLOMBO HEAD OFFICE,Vehicle,WP RAB 3842,Isuzu Elf,DIESEL,31.62,litres,302.56,9566.95,Ceypetco,RCP-421395,fuel_account,Nimal Perera,101795.0,,Rain,Emergency operations, Fuel purchased for operational requirement. 
FT-202607-00935,LankaTech Solutions (Pvt) Ltd,12/07/2026,19:47:54,KANDY BRANCH,Vehicle,WP CBA 1198,Toyota Corolla,PetRol,78.07,ltr,325.65,25423.5,,,cash,Nimal Perera,186614.0,,Wet Roads,Inter-branch transfer,Generator fuel top-up during inter-branch transfer. Higher than normal usage reported.
FT-202607-01158,LankaTech Solutions (Pvt) Ltd,21 Jul 2026,09:32:01,Kandy Branch,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol ,11.63,l,331.89,3859.88,Ceypetco,RCP-363133,FUEL CARD,Dinesh Kumara,134665.0,,Rain,Inter-branch transfer,Vehicle refuelled before scheduled client visit.
FT-202607-00294,LankaTech Solutions (Pvt) Ltd,2026-07-03,20:12:57,Colombo Head Office,Vehicle,WP QK 6723,Honda Fit, Petrol,34.53,LTR,344.41,11892.48,Lanka IOC,RCP-585309,Corporate Credit,Kasun Fernando,123699.0,,Heavy Rain,Routine operations,VEHICLE REFUELLED BEFORE SCHEDULED CLIENT VISIT.
FT-202607-01109,LankaTech Solutions (Pvt) Ltd,20-Jul-2026,07:20:25,Colombo  Head Office,Vehicle,WP CBA 1198,Toyota Corolla,petrol ,27.77,Litres,329.82,9159.1,Lanka IOC,RCP-634553,company fuel card,Nimal Perera,74528.0,,Heavy Rain,Emergency operations,Fuel issued for emergency operations.
FT-202607-01469,LankaTech Solutions (Pvt) Ltd,01-Jul-2026,09:13:13,COLOMBO HEAD OFFICE,Vehicle,WP CAZ 9034,Suzuki Wagon R,PetRol,52.64,l,320.29,16860.07,Lanka IOC,RCP-162797,Cash,Kasun Fernando,39500.0,,Flooding,Increased deliveries,Emergency fuel top-up.
FT-202607-01308,LankaTech Solutions (Pvt) Ltd,31/07/2026,17:37:58,Colombo Head Office,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol,28.39,Litres,331.7,9416.96,Lanka IOC,RCP-981519,Corporate Credit,Sahan Wijesinghe,166015.0,,Very Hot,Maintenance work,Emergency fuel top-up.
FT-202607-01461,LankaTech Solutions (Pvt) Ltd,2026/07/28,13:31:25,Colombo head office,Vehicle,CP BDT 5521,Toyota TownAce, Diesel,53.53,L  ,326.42,17473.26,Ceypetco,RCP-274406,company fuel card,Lahiru Senanayake,110021.0,,Heavy Rain,Inter-branch transfer,Additional trip resulted in higher consumption.
FT-202607-00240,LankaTech Solutions (Pvt) Ltd,2026/07/28,14:07:00,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,DiesEl,55.1,LTR,331.55,18268.41,Local Fuel Station,RCP-570112,cash,Dinesh Kumara,34051.0,,Flooding,Month-end deliveries, ADDITIONAL TRIP RESULTED IN HIGHER CONSUMPTION. 
FT-202607-00254,lankatech solutions (pvt) ltd,29/07/2026,17:48:33,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator, Diesel,21.95,litres,303.88,6670.17,Lanka IOC,RCP-881660,fuel_account,Chamath Jayasinghe,,3.4,Normal,Month-end deliveries,Additional trip resulted in higher consumption.
FT-202607-00520,LankaTech Solutions (Pvt) Ltd,02/07/2026,10:36:31,Galle branch,Vehicle,WP CAZ 9034,Suzuki Wagon R,PETROL,34.18,litres,336.64,11506.36,Lanka IOC,RCP-847516,Cash,Tharindu Silva,91690.0,,Flooding,Routine operations,
FT-202607-01122,LankaTech Solutions (Pvt) Ltd,15-Jul-2026,15:07:32,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace,Diesel,48.93,l,307.28,15035.21,Ceypetco,RCP-607258,fuel_account,Chamath Jayasinghe,22678.0,,Heavy Rain,Routine operations,additional trip resulted in higher consumption.
FT-202607-00679,LankaTech Solutions (Pvt) Ltd,16/07/2026,14:37:21,Colombo head office,Generator,GEN-CMB-02,Diesel Generator, Diesel,74.68,litres,315.23,23541.38,Ceypetco,RCP-835988,company fuel card,Tharindu Silva,,7.9,Flooding,Inter-branch transfer,Fuel issued as per request.
FT-202607-01135,LankaTech Solutions (Pvt) Ltd,27/07/2026,15:34:27,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace, Diesel,100.02,L,329.65,32971.59,LOCAL FUEL STATION,RCP-831039,Fuel Account,Kasun Fernando,155635.0,,Heavy Rain,Increased deliveries,generator use
FT-202607-00664,LankaTech Solutions (Pvt) Ltd,13 Jul 2026,11:57:50,Kurunegala Warehouse,Vehicle,WP QK 6723,Honda Fit,PETROL,38.28,LTR,298.87,11440.74,Company Fuel Depot,RCP-308721,fuel_account,Pradeep Kumar,124122.0,,Heavy Rain,Increased deliveries,Refuelling completed at approved station.
FT-202607-00135,LankaTech Solutions (Pvt) Ltd,2026/07/05,12:44:39,Kurunegala Warehouse,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel ,64.2,Litres,293.44,18838.85,Company Fuel Depot,RCP-762660,Fuel Account,Lahiru Senanayake,120795.0,,Normal,Client site visits,extra trip completed from kurunegala warehouse.
FT-202607-00163,LankaTech Solutions (Pvt) Ltd,2026/07/31,07:05:14,Colombo Head Office,Generator,GEN-CMB-01,Diesel Generator,DiesEl,99.88,L,315.39,31501.15,Local Fuel Station,RCP-790642,company fuel card,Sahan Wijesinghe,,16.0,Flooding,Warehouse operations,Regular diesel refill for Diesel Generator.
FT-202607-01252,LankaTech Solutions (Pvt) Ltd,2026-07-23,16:44:19,Kandy Branch,Vehicle,WP CAZ 9034,Suzuki Wagon R, Petrol,37.88,liters,300.08,11367.03,Lanka IOC,RCP-580980,cash,Lahiru Senanayake,158808.0,,Rain,Increased deliveries,Refuelling completed at approved station.
FT-202607-01376,LankaTech Solutions (Pvt) Ltd,2026-07-24,09:21:45,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,DIESEL,128.92,L ,306.31,39489.49,Ceypetco,RCP-886740,Fuel Account,Ruwan Bandara,,15.3,Heavy Rain,Emergency operations,additional fuel required due to increased activity.
FT-202607-01179,LankaTech Solutions (Pvt) Ltd,25 Jul 2026,15:15:50,Kurunegala Warehouse,Vehicle,WP KX 2345,Isuzu D-Max,DIESEL,68.51,l,291.61,19978.2,Company Fuel Depot,RCP-890431,company fuel card,Nimal Perera,20403.0,,Wet Roads,Warehouse operations,Emergency fuel top-up.
FT-202607-00564,LankaTech Solutions (Pvt) Ltd,2026-07-03,16:56:37,Kurunegala WH,Vehicle,WP RAB 3842,Isuzu Elf,diesel,50.62,liters,292.7,14816.47,Local Fuel Station,RCP-497208,fuel_account,Chamath Jayasinghe,143683.0,,Rain,,FUEL PURCHASED FOR OPERATIONAL REQUIREMENT.
FT-202607-00448,LankaTech Solutions (Pvt) Ltd,2026/07/06,12:42:07,Colombo Head Office,vehicle,SP CAB 7788,Toyota Hilux,DIESEL,91.54,ltr,309.84,28362.75,Ceypetco,RCP-127050,FUEL CARD,Amal Fernando,30792.0,,Very Hot,Inter-branch transfer,Emergency fuel top-up.
FT-202607-00202,LankaTech Solutions (Pvt) Ltd,18-Jul-2026,18:09:17,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,DiesEl,111.91,LTR,295.62,33082.83,Lanka IOC,RCP-749668,FUEL CARD,Tharindu Silva,,14.2,Flooding,Routine operations,Fuel purchased for operational requirement.
FT-202607-01004,LankaTech Solutions (Pvt) Ltd,2026-07-04,09:02:06,colomboHeadOffice,Generator,GEN-CMB-01,Diesel Generator,DIESEL,76.74,Ltrs,318.11,24411.76,Ceypetco,RCP-157408,Cash,Dinesh Kumara,,14.4,Normal,Inter-branch transfer,Fuel receipt entered manually by admin.
FT-202607-01035,LankaTech Solutions (Pvt) Ltd,2026/07/18,17:23:08,Galle Branch,Vehicle,WP CBA 1198,Toyota Corolla,petrol ,20.06,L,303.82,6094.63,Lanka IOC,RCP-955226,cash,Lahiru Senanayake,150257.0,,Normal,Maintenance work,Fuel purchased for operational requirement.
FT-202607-01266,LankaTech Solutions (Pvt) Ltd,20/07/2026,13:06:27,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,diesel ,76.64,Litres,286.13,21929.0,Lanka IOC,RCP-511078,Company Fuel Card,Amal Fernando,,13.1,Normal,Emergency operations,fuel receipt entered manually by admin.
FT-202607-00794,LankaTech Solutions (Pvt) Ltd,29 Jul 2026,13:48:27,Colombo Head Office,Vehicle,WP QK 6723,Honda Fit,PETROL,29.86,l,313.1,9349.17,Local Fuel Station,RCP-277724,corporate credit,Kasun Fernando,118925.0,,Normal,Client site visits,Additional fuel required due to increased activity.
FT-202607-00149,LankaTech Solutions (Pvt) Ltd,2026-07-10,14:10:41,Kurunegala Warehouse,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel,41.24,L,324.32,13374.96,Lanka IOC,RCP-151306,Cash,Nimal Perera,128698.0,,Normal,Maintenance work,fuel receipt entered manually by admin. Higher than normal usage reported.
FT-202607-00383,lankatech solutions (pvt) ltd,16 Jul 2026,12:11:24,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace, Diesel,36.5,litres,317.23,11578.9,Lanka IOC,RCP-798377,Fuel Account,Amal Fernando,57582.0,,Normal,Emergency operations,Additional fuel required due to increased activity.
FT-202607-00690,LankaTech Solutions (Pvt) Ltd,2026-07-04,15:26:03,Colombo Head Office ,Vehicle,WP CAB 4521,Toyota Hiace,diesel ,47.31,liters,298.55,14124.4,Local Fuel Station,RCP-329328,cash,Sahan Wijesinghe,83537.0,,Heavy Rain,Maintenance work,Fuel purchased for operational requirement.
FT-202607-01139,LankaTech Solutions (Pvt) Ltd,2026-07-03,06:28:50,Colombo Head Office,Vehicle, CP BDT 5521,Toyota TownAce,diesel ,52.49,L,293.52,15406.86,Company Fuel Depot,RCP-691100,cash,Sahan Wijesinghe,181913.0,,Heavy Rain,Increased deliveries,Regular diesel refill for Toyota TownAce.
FT-202607-00701,LankaTech Solutions (Pvt) Ltd,16 Jul 2026,17:42:27,Galle Branch,Vehicle,WP CBA 1198,Toyota Corolla,petrol,59.92,L ,335.2,20085.18,Lanka IOC,RCP-100329,Corporate Credit,Sahan Wijesinghe,92612.0,,Rain,Inter-branch transfer,Consumption slightly higher due to rain.
FT-202607-00352,LankaTech Solutions (Pvt) Ltd,13 Jul 2026,07:47:16,Colombo HQ,Vehicle,SP CAB 7788,Toyota Hilux, Diesel,13.13,l,329.68,4328.7,Ceypetco,RCP-132668,FUEL CARD,Ruwan Bandara,52490.0,,Wet Roads,Routine operations,
FT-202607-00618,LankaTech Solutions (Pvt) Ltd,24/07/2026,11:11:12,Colombo Head Office,Generator,GEN-CMB-01,Diesel Generator,diesel,107.83,Ltrs,319.57,34459.23,Company Fuel Depot,RCP-701230,FUEL CARD,Sahan Wijesinghe,,13.9,Wet Roads,emergencyOperations,month-end fuel requirement.
FT-202607-00567,LankaTech Solutions (Pvt) Ltd,2026-07-08,18:13:33,Galle Branch,Vehicle,WP CAB 4521,Toyota Hiace,DIESEL,58.86,L,327.76,19291.95,Company Fuel Depot,RCP-635610,FUEL CARD,Amal Fernando,31831.0,,Flooding,Client site visits,Routine fuel purchase.
FT-202607-00150,LankaTech Solutions (Pvt) Ltd,27-Jul-2026,13:20:30,colomboHeadOffice,Generator,GEN-CMB-02,Diesel Generator,diesel,29.56,Ltrs ,301.45,8910.86,Lanka IOC,RCP-464886,Corporate Credit,Dinesh Kumara,,4.7,Wet Roads,Increased deliveries,Additional fuel required due to increased activity.
FT-202607-00369,LankaTech Solutions (Pvt) Ltd,2026-07-03,11:50:23,Kurunegala Warehouse,Vehicle,SP CAB 7788,Toyota Hilux,Diesel,67.73,Litres,334.41,22649.59,Company Fuel Depot,RCP-727205,FUEL CARD,Nimal Perera,19978.0,,Flooding,Client site visits,Fuel receipt entered manually by admin.
FT-202607-00065,LankaTech Solutions (Pvt) Ltd,26-07-2026,07:04:18,Colombo Head Office,Vehicle,WP QK 6723,Honda Fit,petrol ,36.01,L ,310.74,11189.75,Lanka IOC,RCP-678413,Corporate Credit,Kasun Fernando,105359.0,,Rain,Inter-branch transfer,Fuel receipt entered manually by admin.
FT-202607-01444,LankaTech Solutions (Pvt) Ltd,2026/07/20,17:31:00,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator,diesel ,80.66,ltr,287.35,23177.65,Lanka IOC,RCP-830986,Company Fuel Card,Amal Fernando,,11.9,Rain,Maintenance work,Additional fuel required due to increased activity.
FT-202607-00471,LankaTech Solutions (Pvt) Ltd,2026-07-14,09:43:46,Colombo  Head Office,Generator,GEN-CMB-01,Diesel Generator,diesel,137.7, Litres,294.01,40485.18,Local Fuel Station,RCP-344416,Company Fuel Card,Pradeep Kumar,,13.9,Flooding,Inter-branch transfer,Refuelling completed at approved station.
FT-202607-00060,LankaTech Solutions (Pvt) Ltd,26-07-2026,07:34:52,Galle Branch,Vehicle,WP CAB 4521,Toyota Hiace,DIESEL,31.18,liters,298.64,9311.6,,RCP-572648,Corporate Credit,Lahiru Senanayake,65266.0,,Rain,Inter-branch transfer,Fuel issued as per request.
FT-202607-01014,LankaTech Solutions (Pvt) Ltd,2026/07/07,14:11:48,KURUNEGALA WAREHOUSE,Vehicle,WP CAB 4521,Toyota Hiace, Diesel,36.21,Litres,299.73,10853.22,Ceypetco,RCP-665222,CASH,Chamath Jayasinghe,32353.0,,Rain,Maintenance work,emergency fuel top-up.
FT-202607-00886,LankaTech Solutions (Pvt) Ltd,27 Jul 2026,06:18:00,kandy branch,Generator,GEN-KDY-01,Diesel Generator,DIESEL,37.69,litres,301.74,11372.58,Lanka IOC,RCP-641797,Fuel Account,Tharindu Silva,,,Very Hot,Inter-branch transfer,Month-end fuel requirement.
FT-202607-00020,LankaTech Solutions (Pvt) Ltd,01/07/2026,10:01:20,Kurunegala Warehouse,Vehicle,WP RAB 3842,Isuzu Elf,DIESEL,86.95,LTR,318.06,27655.32,Ceypetco,RCP-418241,Cash,Nimal Perera,48611.0,,Rain,Increased deliveries,Month-end fuel requirement.
FT-202607-01024,LankaTech Solutions (Pvt) Ltd,23-Jul-2026,20:23:09,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,petrol,38.22,litres,339.58,12978.75,Local Fuel Station,RCP-165005,corporate credit,Nimal Perera,68809.0,,Very Hot,Inter-branch transfer, generator fuel top-up during inter-branch transfer. 
FT-202607-00910,LankaTech Solutions (Pvt) Ltd,04/07/2026,10:06:37,Kurunegala Warehouse,Vehicle,WP CBA 1198,Toyota Corolla,PETROL,70.47,ltr,320.87,22611.71,Local Fuel Station,RCP-456406,Cash,Lahiru Senanayake,34485.0,,Flooding,Month-end deliveries,Consumption slightly higher due to flooding. Higher than normal usage reported.
FT-202607-00661,LankaTech Solutions (Pvt) Ltd,22-Jul-2026,13:14:50,Colombo HQ,Generator,GEN-CMB-01,Diesel Generator,diesel ,94.31, ltr,300.66,28355.24,Ceypetco,RCP-712497,company fuel card,Pradeep Kumar,,14.2,Normal,Maintenance work,Generator fuel top-up during maintenance work.
FT-202607-00744,LankaTech Solutions (Pvt) Ltd,04 Jul 2026,11:38:48,Colombo Head Office,vehicle,WP RAB 3842,Isuzu Elf, Diesel,63.63,L,310.16,19735.48,Company Fuel Depot,RCP-982282,Fuel Account,Dinesh Kumara,47254.0,,Rain,Warehouse operations,Month-end fuel requirement.
FT-202607-00290,LankaTech Solutions (Pvt) Ltd,03 Jul 2026,12:12:52,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,PetRol,51.17,litres,300.17,15359.7,LANKA IOC,RCP-417527,Company Fuel Card,Sahan Wijesinghe,147680.0,,Heavy Rain,Client site visits,Generator fuel top-up during client site visits.
FT-202607-00569,LankaTech Solutions (Pvt) Ltd,23.07.2026,16:37:15,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,DiesEl,25.58,Litres,294.0,7520.52,Lanka IOC,RCP-903599,corporate credit,Pradeep Kumar,54138.0,,Wet Roads,Client site visits,Extra trip completed from Colombo Head Office.
FT-202607-00046,LankaTech Solutions (Pvt) Ltd,2026/07/06,09:51:10,Colombo Head Office,Vehicle,WP CAA 7812,Toyota Prius,petrol ,62.58,LTR,318.0,19900.44,,RCP-700419,corporate credit,Sahan Wijesinghe,29198.0,,Rain,Inter-branch transfer,Additional trip resulted in higher consumption.
FT-202607-00117,LankaTech Solutions (Pvt) Ltd,04-07-2026,15:53:51,Galle Branch,Vehicle,WP KX 2345,Isuzu D-Max,diesel,53.45,ltr,313.89,16777.42,Local Fuel Station,RCP-238699,FUEL CARD,Kasun Fernando,57233.0,,Rain,Emergency operations, Additional fuel required due to increased activity. 
